CALLID,transcript,ner_person,ner_location,ner_time,manual_person,manual_location,manual_time
cs04M-RE38aaddde0bfdfe51546a1f48f0022516_B_039830_053225,ja yeah okay Just sorry sorry Just one thing again You you catch me in the in the shop I am shopping right now and I'm just going to the to the cashier Can we please discuss it in the office later today.,[],[],['today'],[],[],['today']
cs11M_NT-RE38aaddde0bfdfe51546a1f48f0022516_A_041800_042245,,[],[],[],[],[],[]
cs11M_NT-RE38aaddde0bfdfe51546a1f48f0022516_A_051190_051775,,[],[],[],[],[],[]
cs11M_NT-RE38aaddde0bfdfe51546a1f48f0022516_A_054120_057815,yeah no problem So we can call each other.,[],[],[],[],[],[]
cs04M-RE38aaddde0bfdfe51546a1f48f0022516_B_054230_054595,,[],[],[],[],[],[]
cs04M-RE38aaddde0bfdfe51546a1f48f0022516_B_056310_062105,yeah yeah I'll be I'll be in the office from one o'clock so we can we can discuss there so it may be better.,[],[],[],[],[],"[""one o'clock""]"
cs04M-RE38aaddde0bfdfe51546a1f48f0022516_B_062680_066205,can I have a coffee okay Thank you thank you Tchao tchao.,[],[],[],[],[],[]
cs11M_NT-RE38aaddde0bfdfe51546a1f48f0022516_A_063280_063875,okay.,[],[],[],[],[],[]
cs11M_NT-RE38aaddde0bfdfe51546a1f48f0022516_A_064750_065415,yeah.,[],[],[],[],[],[]
cs11M_NT-RE38aaddde0bfdfe51546a1f48f0022516_A_066710_068255,okay I'll come to see you.,[],[],[],[],[],[]
ru06F-RE022810a2a9f1590f20b736f56d6c63c5_B_001330_001509,yeah.,[],[],[],[],[],[]
cs07F-RE022810a2a9f1590f20b736f56d6c63c5_A_002219_006005,hey hello Katja. how are you It's Kristýna here.,"['Katja', 'Kristýna']",[],[],"['Katja', 'Kristýna']",[],[]
ru06F-RE022810a2a9f1590f20b736f56d6c63c5_B_006330_010855,hi Kristýna nice long time no here. how you doing.,['Kristýna'],[],[],['Kristýna'],[],[]
cs07F-RE022810a2a9f1590f20b736f56d6c63c5_A_010350_018915,yeah yeah I am fine I'm fine Well I haven't I haven't spoken to for a long time So I was wondering how are you. how was your weekend.,[],[],[],[],[],[]
ru06F-RE022810a2a9f1590f20b736f56d6c63c5_B_020110_027575,nice You know it's look down but is the real winter outside so we went for a walk with some friends in the forest.,[],[],[],[],[],[]
ru06F-RE022810a2a9f1590f20b736f56d6c63c5_B_028080_029655,only two people though so.,[],[],[],[],[],[]
cs07F-RE022810a2a9f1590f20b736f56d6c63c5_A_030480_032975,even if it's nice.,[],[],[],[],[],[]
ru06F-RE022810a2a9f1590f20b736f56d6c63c5_B_031400_033405,yeah We are you going out these days.,[],[],[],[],[],[]
cs07F-RE022810a2a9f1590f20b736f56d6c63c5_A_034150_042515,yeah well actually I went we didn't friends to Prague like during the weekend So we did some like some trips here to enjoy the snow a little bit.,[],['Prague'],[],[],['Prague'],[]
cs07F-RE022810a2a9f1590f20b736f56d6c63c5_A_043170_050825,you know So well we are working from home Every day so I needed you know to get out for a while.,[],[],[],[],[],[]
ru06F-RE022810a2a9f1590f20b736f56d6c63c5_B_051330_053525,yeah I know is Prague snowy.,[],['Prague'],[],[],['Prague'],[]
cs07F-RE022810a2a9f1590f20b736f56d6c63c5_A_054300_059355,yeah yeah yeah Actually it is it's even more than in here To be honest.,[],[],[],[],[],[]
ru06F-RE022810a2a9f1590f20b736f56d6c63c5_B_059630_069445,okay fun Yes Here there's not much snow right and I would like to go skiing or something but you have to go somewhere far away in the mountains for that right.,[],[],[],[],[],[]
cs07F-RE022810a2a9f1590f20b736f56d6c63c5_A_061100_061655,yeah.,[],[],[],[],[],[]
cs07F-RE022810a2a9f1590f20b736f56d6c63c5_A_069930_072985,yeah yeah I say nothing is open so.,[],[],[],[],[],[]
cs07F-RE022810a2a9f1590f20b736f56d6c63c5_A_073530_076455,we only we can walk in a forest.,[],[],[],[],[],[]
ru06F-RE022810a2a9f1590f20b736f56d6c63c5_B_077130_078295,yeah I know.,[],[],[],[],[],[]
cs07F-RE022810a2a9f1590f20b736f56d6c63c5_A_077240_079135,but but is nice.,[],[],[],[],[],[]
cs07F-RE022810a2a9f1590f20b736f56d6c63c5_A_079730_080525,it is nice.,[],[],[],[],[],[]
ru06F-RE022810a2a9f1590f20b736f56d6c63c5_B_080030_085305,I know yeah Maybe having a car would be helpful but you know I don't have a car so.,[],[],[],[],[],[]
cs07F-RE022810a2a9f1590f20b736f56d6c63c5_A_083700_084915,and.,[],[],[],[],[],[]
cs07F-RE022810a2a9f1590f20b736f56d6c63c5_A_085670_095185,yeah yeah The trains and and busses Yeah so we can walk like together as well if you would like to you know speak for a little bit. how are you and so on.,[],[],[],[],[],[]
ru06F-RE022810a2a9f1590f20b736f56d6c63c5_B_095750_099325,okay Let's that maybe next weekend Saturday.,[],[],['next weekend Saturday'],[],[],['Saturday']
cs07F-RE022810a2a9f1590f20b736f56d6c63c5_A_099120_101755,yeah yeah yeah would would be nice.,[],[],[],[],[],[]
ru06F-RE022810a2a9f1590f20b736f56d6c63c5_B_102060_104305,okay I will think of some plan.,[],[],[],[],[],[]
cs07F-RE022810a2a9f1590f20b736f56d6c63c5_A_102360_104025,I haven't seen you for.,[],[],[],[],[],[]
cs07F-RE022810a2a9f1590f20b736f56d6c63c5_A_104860_108775,okay okay Perfect perfect So I haven't seen you for ages So would be nice to see you.,[],[],[],[],[],[]
ru06F-RE022810a2a9f1590f20b736f56d6c63c5_B_108930_111825,okay I'll think of some plan and let you know on Friday.,[],[],['Friday'],[],[],['Friday']
cs07F-RE022810a2a9f1590f20b736f56d6c63c5_A_112280_114395,okay okay Perfect It's it's nice.,[],[],[],[],[],[]
cs07F-RE022810a2a9f1590f20b736f56d6c63c5_A_113108_119085,thank you very much So so see you see you Bye.,[],[],[],[],[],[]
ru06F-RE022810a2a9f1590f20b736f56d6c63c5_B_114990_115625,okay.,[],[],[],[],[],[]
ru06F-RE022810a2a9f1590f20b736f56d6c63c5_B_116280_117335,see you soon.,[],[],[],[],[],[]
ru06F-RE022810a2a9f1590f20b736f56d6c63c5_B_118920_119655,bye bye.,[],[],[],[],[],[]
cs01M-RE8a55961ed320886b49971d94c213cb06_B_000669_014429,hi. I'm at the Hostivař railway station and I'm for the driver. he went there to give a few pieces to one guy. so I wait when then we go to Maniny.,[],"['Hostivař railway station', 'Maniny']",[],[],['Maniny'],[]
ru01M-RE8a55961ed320886b49971d94c213cb06_A_015099_030868,dude does he live in Manina too? do you want to sleep at my girl? we are smoking bong here and the crew is really fine. Pedro is here Skater Igos from school who brought super chicks. Igos greets you. I will definitely stay there until twelve.,"['Pedro', 'Igos', 'Igos']",['Manina'],['twelve'],['Pedro'],['Manina'],[]
cs01M-RE8a55961ed320886b49971d94c213cb06_B_031768_033638,I'll see and call.,[],[],[],[],[],[]
ru01M-RE8a55961ed320886b49971d94c213cb06_A_033869_034735,okay.,[],[],[],[],[],[]
na-RE8a55961ed320886b49971d94c213cb06_A_037171_038995,,[],[],[],[],[],[]
cs06M-kvjenyd5--zn2yv5-19zxkdrnl9183-f7465o_UDP-0_RTP_1_A_000180_000574,,[],[],[],[],[],[]
cs06M-kvjenyd5--zn2yv5-19zxkdrnl9183-f7465o_UDP-0_RTP_1_A_001380_005115,second call according to the scenario.,[],[],[],[],[],[]
cs17M-kvjenyd5--zn2yv5-19zxkdrnl9183-f7465o_UDP-0_RTP_1_A_006850_009385,ahoj. prosim tě Šárko tak zkontrolovalas to?,[],[],[],['Šárko'],[],[]
cs17M-kvjenyd5--zn2yv5-19zxkdrnl9183-f7465o_UDP-0_RTP_1_A_013220_013775,,[],[],[],[],[],[]
cs17M-kvjenyd5--zn2yv5-19zxkdrnl9183-f7465o_UDP-0_RTP_1_A_016780_019715,jo. výborně. tak všechno je v pořádku. tak díky moc. ahoj.,[],[],[],[],[],[]
cs17M-kvjenyd5--zn2yv5-19zxkdrnl9183-f7465o_UDP-0_RTP_1_A_021370_022435,jo. jo. čau.,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_001220_002295,hello Kristýna.,['Kristýna'],[],[],['Kristýna'],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_001930_004865,hello Kristýna. this is Paul here. how are you?,"['Kristýna', 'Paul']",[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_005180_010215,hi yeah. I'm fine very good. how are you?,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_009210_009915,good.,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_010680_018485,yeah. also very good also very good my favourite Czech team won yesterday. are you still going out with that Slavia Prague fan?,[],[],['yesterday'],[],['Slavia Prague'],['yesterday.']
cs07F-RE239f69a25846d87b0083f454396cef4a_B_016440_017125,okay.,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_019110_023035,my god yeah yeah yeah I used to go out with a Slavia fan.,[],[],[],[],['Slavia'],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_023880_025115,fun but.,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_025540_028655,but you're not you're not still going out with the Slavia Prague fan are you?,[],[],[],[],['Slavia Prague'],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_025680_026605,it's the.,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_029220_034185,no no no. it was crazy it was actually one of our first dates.,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_034820_036715,really,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_035120_044005,yeah yeah. we went we went to Slavia match and we went to the the kotel. I don't know actually how it is in English. you know like the ponder.,[],[],[],[],['Slavia'],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_042100_042455,,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_043520_049895,I know what you mean yeah yeah. I don't know if we have a word for it really in English. but I know what you mean yeah yeah yeah yeah.,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_044480_044995,fun.,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_045920_046625,part.,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_050620_052585,yeah yeah. it was really.,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_050810_051455,,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_053350_056445,but they they won yesterday.,[],[],['yesterday'],[],[],['yesterday']
cs07F-RE239f69a25846d87b0083f454396cef4a_B_054390_056495,do you like Slavia or?,[],[],[],[],['Slavia'],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_056980_072055,yeah. it was my favourite Czech team. actually it's my favorite Czech team. it should be Zbrojovka it's my favourite Czech team. actually and they won the they won the derby yesterday against the Sparta Prague. they won three nil yeah. so yeah yeah it was good.,[],[],['yesterday'],[],"['Zbrojovka', 'the Sparta Prague']",[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_063090_063815,okay.,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_067320_068125,really?,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_069050_071415,okay. it is huge.,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_072530_087325,it was it was it was a derby weekend. this weekend Katka because my favourite Czech team Slavia won three nil and my favourite English team Tottenham we beat. Arsenal two nil which was fantastic as well so .,['Katka'],[],['this weekend'],['Katka'],"['Slavia', 'Tottenham', 'Arsenal']",[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_078980_079665,okay.,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_082840_083415,,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_086820_087605,really?,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_087870_091595,I woke up in a pretty good mood this morning. but you're not really a football fan are you Katka?,[],[],['this morning'],['Katka'],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_090430_091005,,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_092540_096035,not really. I I like ice hockey.,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_092630_093195,,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_096480_097715,,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_096520_111895,I like to watch ice hockey but not really. I didn't even know you like football. no not really I don't I don't get it. but no I undestand that people like it.,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_106100_106785,,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_108510_109955,I wished.,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_112700_113295,,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_113880_115355,yeah. what's your favorite hockey team then?,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_114250_115095,and you?,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_116370_123245,no I don't I am not really a fan I like to watch it but I don't have the special.,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_120570_121055,,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_123920_126205,like my favourite team.,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_124530_125095,,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_126340_134285,well it sounds like it sounds like I chose the worst topics for the last conversation football and hockey.,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_127890_128225,yeah.,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_132660_133575,he had no.,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_134380_135855,no no no.,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_135790_136275,,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_136550_153985,it's fine it's fine . I was just actually I was just actually thinking about the football match. it was crazy because they were like really like the hooligans around and I I didn't know we are going to go for the footall match. so I just had a red dress .,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_145600_146965,dear.,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_152150_152615,yeah.,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_154880_156265,the red dress.,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_155570_157945,at least it was red.,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_158930_159575,,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_158930_178265,and and I was like okay and really did not feel comfortable and he was really a huge fan. yeah. he was like traveling like all around the world you know to to to visit them to the games and the match all that like he was really really a huge fan.,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_163910_165165,,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_174250_175665,really?,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_177320_177915,,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_179320_182865,yeah. so his his biggest love was really Slavia Prague I guess.,[],[],[],[],['Slavia Prague'],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_183650_184825,yeah. he was he was.,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_185520_187135,as you.,[],[],[],[],[],[]
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_187550_198735,so I see. alright well I I need to go because I need to go and watch the the Tottenham Arsenal highlights for the fifteenth time today so I speak to you another time Kristýna yeah. cheers!,[],[],[],['Kristýna'],"['Tottenham', 'Arsenal']",['today']
cs07F-RE239f69a25846d87b0083f454396cef4a_B_193910_194485,okay.,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_195550_196065,okay.,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_198390_201865,okay okay. I'm happy for your successful weekend.,[],[],[],[],[],['weekend']
en02M_NT-RE239f69a25846d87b0083f454396cef4a_A_200910_203295,thank you thank you thank you. bye bye.,[],[],[],[],[],[]
cs07F-RE239f69a25846d87b0083f454396cef4a_B_203380_204725,bye bye. bye bye.,[],[],[],[],[],[]
ru01M-RE54260404ef626cec2d882859a4a930db_B_000000_001324,yeah?,[],[],[],[],[],[]
cs01M-RE54260404ef626cec2d882859a4a930db_A_000700_002687,will you come to me?,[],[],[],[],[],[]
ru01M-RE54260404ef626cec2d882859a4a930db_B_002996_005042,oh no. I have to clean up.,[],[],[],[],[],[]
cs01M-RE54260404ef626cec2d882859a4a930db_A_005195_014660,okay. call the guy from school from the kitchen Kuki and tell him we need fifty to hundred in a week.,['Kuki'],[],[],['Kuki'],[],[]
ru01M-RE54260404ef626cec2d882859a4a930db_B_015046_017451,okay. I will call him today.,[],[],[],[],[],[]
cs01M-RE54260404ef626cec2d882859a4a930db_A_017258_018416,thanks. bye.,[],[],[],[],[],[]
na-RE54260404ef626cec2d882859a4a930db_B_021219_021862,,[],[],[],[],[],[]
ru01M-REbb7953e4e46737c1c46fa9bde97c2c47_B_000000_000471,yes?,[],[],[],[],[],[]
cs01M-REbb7953e4e46737c1c46fa9bde97c2c47_A_001643_002642,where are you?,[],[],[],[],[],[]
ru01M-REbb7953e4e46737c1c46fa9bde97c2c47_B_003677_005435,I've already gone home.,[],[],[],[],[],[]
cs01M-REbb7953e4e46737c1c46fa9bde97c2c47_A_006147_009135,what? we have to work. where are you going?,[],[],[],[],[],[]
ru01M-REbb7953e4e46737c1c46fa9bde97c2c47_B_009411_015753,I'm going to Kaserak but I'm not alone. he leaves and gives me weed. I was next to Hlavák. two minutes ago.,[],"['Kaserak', 'Hlavák']",['two minutes ago'],['Hlavák'],['Kaserak'],[]
cs01M-REbb7953e4e46737c1c46fa9bde97c2c47_A_016236_016937,okay.,[],[],[],[],[],[]
en10M-CHR3_2621045_A_002460_006855,I'm unavailable at the moment. please leave a message and I'll get back to you as soon as I can.,[],[],[],[],[],[]
na-CHR3_2621045_B_003000_005185,,[],[],[],[],[],[]
en09M-CHR3_2621045_B_010468_013485,hi Pat. just through your answering service give me.,['Pat'],[],[],['Pat'],[],[]
en11F-CHR3_2621045_A_012230_015365,sound texted. you may be in news mode.,[],[],[],[],[],[]
cs01M-RE214384540e45c0d0c7015c0aedd8c3ef_B_002233_003290,hi.,[],[],[],[],[],[]
vi01M-RE214384540e45c0d0c7015c0aedd8c3ef_A_003589_009870,I have it for you but it's more expensive. I want extra twenty percent or I'll sell it elsewhere.,[],[],[],[],[],[]
cs01M-RE214384540e45c0d0c7015c0aedd8c3ef_B_010608_014237,fuck you dude. we agreed. what are you what are you playing on me?,[],[],[],[],[],[]
vi01M-RE214384540e45c0d0c7015c0aedd8c3ef_A_015035_016750,so you're leaving it?,[],[],[],[],[],[]
cs01M-RE214384540e45c0d0c7015c0aedd8c3ef_B_017229_019342,not at this price. you screwed up.,[],[],[],[],[],[]
vi01M-RE214384540e45c0d0c7015c0aedd8c3ef_A_020120_022234,okay so maybe next time.,[],[],[],[],[],[]
cs01M-RE214384540e45c0d0c7015c0aedd8c3ef_B_022433_026588,wait wait. I'll take it. but I want to try it at first.,[],[],[],[],[],[]
vi01M-RE214384540e45c0d0c7015c0aedd8c3ef_A_027000_030828,okay. it's in usual place tomorrow at eleven.,[],[],['at eleven'],[],[],"['tomorrow', 'eleven']"
cs01M-RE214384540e45c0d0c7015c0aedd8c3ef_B_031427_033062,okay .,[],[],[],[],[],[]
en09M-CHR3_2621058_A_003580_004805,hello. David speaking.,['David'],[],[],['David'],[],[]
en10M-CHR3_2621058_B_005670_013255,hi Dave. it's Pat here I'm calling about the that I ordered from you. I'm wondering. when can I expect it to arrive?,"['Dave', 'Pat']",[],[],"['Dave', 'Pat']",[],[]
en09M-CHR3_2621058_A_014070_018345,pardon. just on the phone difficult you with with that present with the T V.,[],[],[],[],[],[]
en10M-CHR3_2621058_B_019540_022265,I want to be only customer. would that problem Dave?,['Dave'],[],[],['Dave'],[],[]
en09M-CHR3_2621058_A_022680_031895,no not at all. it's just the ordered you see you still have room on the G P and I'm currently speaking with an older person who's considering throwing on the load which,[],[],[],[],[],[]
